frame_index,frame_label,previous_frame_label,coordination_event_count,formed_count,broken_count,pair
1803,set_000__step_00090200,set_000__step_00090150,55,29,26,O-Zn
1804,set_000__step_00090250,set_000__step_00090200,62,26,36,O-Zn
1805,set_000__step_00090300,set_000__step_00090250,64,32,32,O-Zn
1806,set_000__step_00090350,set_000__step_00090300,53,32,21,O-Zn
1807,set_000__step_00090400,set_000__step_00090350,47,25,22,O-Zn
1808,set_000__step_00090450,set_000__step_00090400,47,19,28,O-Zn
1809,set_000__step_00090500,set_000__step_00090450,51,21,30,O-Zn
1810,set_000__step_00090550,set_000__step_00090500,55,37,18,O-Zn
1811,set_000__step_00090600,set_000__step_00090550,53,23,30,O-Zn
1812,set_000__step_00090650,set_000__step_00090600,48,25,23,O-Zn
1813,set_000__step_00090700,set_000__step_00090650,53,25,28,O-Zn
1814,set_000__step_00090750,set_000__step_00090700,51,23,28,O-Zn
1815,set_000__step_00090800,set_000__step_00090750,50,22,28,O-Zn
1816,set_000__step_00090850,set_000__step_00090800,47,25,22,O-Zn
1817,set_000__step_00090900,set_000__step_00090850,68,35,33,O-Zn
1818,set_000__step_00090950,set_000__step_00090900,65,34,31,O-Zn
1819,set_000__step_00091000,set_000__step_00090950,54,25,29,O-Zn
1820,set_000__step_00091050,set_000__step_00091000,62,31,31,O-Zn
1821,set_000__step_00091100,set_000__step_00091050,64,34,30,O-Zn
1822,set_000__step_00091150,set_000__step_00091100,65,25,40,O-Zn
1823,set_000__step_00091200,set_000__step_00091150,60,33,27,O-Zn
1824,set_000__step_00091250,set_000__step_00091200,56,32,24,O-Zn
1825,set_000__step_00091300,set_000__step_00091250,56,31,25,O-Zn
1826,set_000__step_00091350,set_000__step_00091300,59,28,31,O-Zn
1827,set_000__step_00091400,set_000__step_00091350,39,20,19,O-Zn
1828,set_000__step_00091450,set_000__step_00091400,51,28,23,O-Zn
1829,set_000__step_00091500,set_000__step_00091450,51,24,27,O-Zn
1830,set_000__step_00091550,set_000__step_00091500,72,31,41,O-Zn
1831,set_000__step_00091600,set_000__step_00091550,58,25,33,O-Zn
1832,set_000__step_00091650,set_000__step_00091600,61,35,26,O-Zn
1833,set_000__step_00091700,set_000__step_00091650,61,27,34,O-Zn
1834,set_000__step_00091750,set_000__step_00091700,64,34,30,O-Zn
1835,set_000__step_00091800,set_000__step_00091750,52,26,26,O-Zn
1836,set_000__step_00091850,set_000__step_00091800,71,39,32,O-Zn
1837,set_000__step_00091900,set_000__step_00091850,65,31,34,O-Zn
1838,set_000__step_00091950,set_000__step_00091900,56,30,26,O-Zn
1839,set_000__step_00092000,set_000__step_00091950,62,27,35,O-Zn
1840,set_000__step_00092050,set_000__step_00092000,55,34,21,O-Zn
1841,set_000__step_00092100,set_000__step_00092050,51,22,29,O-Zn
1842,set_000__step_00092150,set_000__step_00092100,50,28,22,O-Zn
1843,set_000__step_00092200,set_000__step_00092150,50,25,25,O-Zn
1844,set_000__step_00092250,set_000__step_00092200,60,25,35,O-Zn
1845,set_000__step_00092300,set_000__step_00092250,58,35,23,O-Zn
1846,set_000__step_00092350,set_000__step_00092300,55,21,34,O-Zn
1847,set_000__step_00092400,set_000__step_00092350,64,38,26,O-Zn
1848,set_000__step_00092450,set_000__step_00092400,60,25,35,O-Zn
1849,set_000__step_00092500,set_000__step_00092450,51,32,19,O-Zn
1850,set_000__step_00092550,set_000__step_00092500,55,20,35,O-Zn
1851,set_000__step_00092600,set_000__step_00092550,72,35,37,O-Zn
1852,set_000__step_00092650,set_000__step_00092600,55,30,25,O-Zn
1853,set_000__step_00092700,set_000__step_00092650,54,29,25,O-Zn
1854,set_000__step_00092750,set_000__step_00092700,54,26,28,O-Zn
1855,set_000__step_00092800,set_000__step_00092750,52,26,26,O-Zn
1856,set_000__step_00092850,set_000__step_00092800,57,26,31,O-Zn
1857,set_000__step_00092900,set_000__step_00092850,53,28,25,O-Zn
1858,set_000__step_00092950,set_000__step_00092900,65,38,27,O-Zn
1859,set_000__step_00093000,set_000__step_00092950,59,28,31,O-Zn
1860,set_000__step_00093050,set_000__step_00093000,55,23,32,O-Zn
1861,set_000__step_00093100,set_000__step_00093050,60,30,30,O-Zn
1862,set_000__step_00093150,set_000__step_00093100,53,30,23,O-Zn
1863,set_000__step_00093200,set_000__step_00093150,53,24,29,O-Zn
1864,set_000__step_00093250,set_000__step_00093200,62,23,39,O-Zn
1865,set_000__step_00093300,set_000__step_00093250,75,44,31,O-Zn
1866,set_000__step_00093350,set_000__step_00093300,63,31,32,O-Zn
1867,set_000__step_00093400,set_000__step_00093350,62,35,27,O-Zn
1868,set_000__step_00093450,set_000__step_00093400,55,27,28,O-Zn
1869,set_000__step_00093500,set_000__step_00093450,69,30,39,O-Zn
1870,set_000__step_00093550,set_000__step_00093500,64,31,33,O-Zn
1871,set_000__step_00093600,set_000__step_00093550,70,38,32,O-Zn
1872,set_000__step_00093650,set_000__step_00093600,51,26,25,O-Zn
1873,set_000__step_00093700,set_000__step_00093650,63,34,29,O-Zn
1874,set_000__step_00093750,set_000__step_00093700,59,26,33,O-Zn
1875,set_000__step_00093800,set_000__step_00093750,54,31,23,O-Zn
1876,set_000__step_00093850,set_000__step_00093800,63,31,32,O-Zn
1877,set_000__step_00093900,set_000__step_00093850,55,29,26,O-Zn
1878,set_000__step_00093950,set_000__step_00093900,70,29,41,O-Zn
1879,set_000__step_00094000,set_000__step_00093950,58,30,28,O-Zn
1880,set_000__step_00094050,set_000__step_00094000,65,28,37,O-Zn
1881,set_000__step_00094100,set_000__step_00094050,71,40,31,O-Zn
1882,set_000__step_00094150,set_000__step_00094100,63,30,33,O-Zn
1883,set_000__step_00094200,set_000__step_00094150,53,29,24,O-Zn
1884,set_000__step_00094250,set_000__step_00094200,68,27,41,O-Zn
1885,set_000__step_00094300,set_000__step_00094250,74,43,31,O-Zn
1886,set_000__step_00094350,set_000__step_00094300,53,28,25,O-Zn
1887,set_000__step_00094400,set_000__step_00094350,53,29,24,O-Zn
1888,set_000__step_00094450,set_000__step_00094400,61,22,39,O-Zn
1889,set_000__step_00094500,set_000__step_00094450,67,37,30,O-Zn
1890,set_000__step_00094550,set_000__step_00094500,59,31,28,O-Zn
1891,set_000__step_00094600,set_000__step_00094550,58,28,30,O-Zn
1892,set_000__step_00094650,set_000__step_00094600,71,31,40,O-Zn
1893,set_000__step_00094700,set_000__step_00094650,75,44,31,O-Zn
1894,set_000__step_00094750,set_000__step_00094700,47,26,21,O-Zn
1895,set_000__step_00094800,set_000__step_00094750,58,24,34,O-Zn
1896,set_000__step_00094850,set_000__step_00094800,62,33,29,O-Zn
1897,set_000__step_00094900,set_000__step_00094850,57,33,24,O-Zn
1898,set_000__step_00094950,set_000__step_00094900,57,23,34,O-Zn
1899,set_000__step_00095000,set_000__step_00094950,66,30,36,O-Zn
1900,set_000__step_00095050,set_000__step_00095000,60,34,26,O-Zn
1901,set_000__step_00095100,set_000__step_00095050,66,28,38,O-Zn
1902,set_000__step_00095150,set_000__step_00095100,69,38,31,O-Zn
1903,set_000__step_00095200,set_000__step_00095150,66,32,34,O-Zn
1904,set_000__step_00095250,set_000__step_00095200,61,31,30,O-Zn
1905,set_000__step_00095300,set_000__step_00095250,64,28,36,O-Zn
1906,set_000__step_00095350,set_000__step_00095300,63,36,27,O-Zn
1907,set_000__step_00095400,set_000__step_00095350,67,35,32,O-Zn
1908,set_000__step_00095450,set_000__step_00095400,80,37,43,O-Zn
1909,set_000__step_00095500,set_000__step_00095450,65,36,29,O-Zn
1910,set_000__step_00095550,set_000__step_00095500,64,26,38,O-Zn
1911,set_000__step_00095600,set_000__step_00095550,71,40,31,O-Zn
1912,set_000__step_00095650,set_000__step_00095600,61,31,30,O-Zn
1913,set_000__step_00095700,set_000__step_00095650,75,31,44,O-Zn
1914,set_000__step_00095750,set_000__step_00095700,68,37,31,O-Zn
1915,set_000__step_00095800,set_000__step_00095750,71,36,35,O-Zn
1916,set_000__step_00095850,set_000__step_00095800,68,34,34,O-Zn
1917,set_000__step_00095900,set_000__step_00095850,63,28,35,O-Zn
1918,set_000__step_00095950,set_000__step_00095900,71,38,33,O-Zn
1919,set_000__step_00096000,set_000__step_00095950,69,36,33,O-Zn
1920,set_000__step_00096050,set_000__step_00096000,62,32,30,O-Zn
1921,set_000__step_00096100,set_000__step_00096050,67,36,31,O-Zn
1922,set_000__step_00096150,set_000__step_00096100,60,22,38,O-Zn
1923,set_000__step_00096200,set_000__step_00096150,63,37,26,O-Zn
1924,set_000__step_00096250,set_000__step_00096200,63,31,32,O-Zn
1925,set_000__step_00096300,set_000__step_00096250,62,33,29,O-Zn
1926,set_000__step_00096350,set_000__step_00096300,60,28,32,O-Zn
1927,set_000__step_00096400,set_000__step_00096350,77,37,40,O-Zn
1928,set_000__step_00096450,set_000__step_00096400,75,32,43,O-Zn
1929,set_000__step_00096500,set_000__step_00096450,78,36,42,O-Zn
1930,set_000__step_00096550,set_000__step_00096500,70,40,30,O-Zn
1931,set_000__step_00096600,set_000__step_00096550,67,33,34,O-Zn
1932,set_000__step_00096650,set_000__step_00096600,70,41,29,O-Zn
1933,set_000__step_00096700,set_000__step_00096650,70,36,34,O-Zn
1934,set_000__step_00096750,set_000__step_00096700,60,26,34,O-Zn
1935,set_000__step_00096800,set_000__step_00096750,62,34,28,O-Zn
1936,set_000__step_00096850,set_000__step_00096800,73,32,41,O-Zn
1937,set_000__step_00096900,set_000__step_00096850,72,36,36,O-Zn
1938,set_000__step_00096950,set_000__step_00096900,75,43,32,O-Zn
1939,set_000__step_00097000,set_000__step_00096950,61,33,28,O-Zn
1940,set_000__step_00097050,set_000__step_00097000,53,23,30,O-Zn
1941,set_000__step_00097100,set_000__step_00097050,58,31,27,O-Zn
1942,set_000__step_00097150,set_000__step_00097100,51,28,23,O-Zn
1943,set_000__step_00097200,set_000__step_00097150,60,24,36,O-Zn
1944,set_000__step_00097250,set_000__step_00097200,72,36,36,O-Zn
1945,set_000__step_00097300,set_000__step_00097250,66,31,35,O-Zn
1946,set_000__step_00097350,set_000__step_00097300,73,40,33,O-Zn
1947,set_000__step_00097400,set_000__step_00097350,71,34,37,O-Zn
1948,set_000__step_00097450,set_000__step_00097400,64,32,32,O-Zn
1949,set_000__step_00097500,set_000__step_00097450,64,28,36,O-Zn
1950,set_000__step_00097550,set_000__step_00097500,77,42,35,O-Zn
1951,set_000__step_00097600,set_000__step_00097550,77,39,38,O-Zn
1952,set_000__step_00097650,set_000__step_00097600,62,29,33,O-Zn
1953,set_000__step_00097700,set_000__step_00097650,85,44,41,O-Zn
1954,set_000__step_00097750,set_000__step_00097700,52,26,26,O-Zn
1955,set_000__step_00097800,set_000__step_00097750,71,34,37,O-Zn
1956,set_000__step_00097850,set_000__step_00097800,56,31,25,O-Zn
1957,set_000__step_00097900,set_000__step_00097850,60,33,27,O-Zn
1958,set_000__step_00097950,set_000__step_00097900,64,30,34,O-Zn
1959,set_000__step_00098000,set_000__step_00097950,60,29,31,O-Zn
1960,set_000__step_00098050,set_000__step_00098000,58,31,27,O-Zn
1961,set_000__step_00098100,set_000__step_00098050,46,28,18,O-Zn
1962,set_000__step_00098150,set_000__step_00098100,55,27,28,O-Zn
1963,set_000__step_00098200,set_000__step_00098150,62,25,37,O-Zn
1964,set_000__step_00098250,set_000__step_00098200,78,35,43,O-Zn
1965,set_000__step_00098300,set_000__step_00098250,68,38,30,O-Zn
1966,set_000__step_00098350,set_000__step_00098300,74,30,44,O-Zn
1967,set_000__step_00098400,set_000__step_00098350,60,40,20,O-Zn
1968,set_000__step_00098450,set_000__step_00098400,72,31,41,O-Zn
1969,set_000__step_00098500,set_000__step_00098450,72,35,37,O-Zn
1970,set_000__step_00098550,set_000__step_00098500,65,36,29,O-Zn
1971,set_000__step_00098600,set_000__step_00098550,62,32,30,O-Zn
1972,set_000__step_00098650,set_000__step_00098600,57,27,30,O-Zn
1973,set_000__step_00098700,set_000__step_00098650,67,31,36,O-Zn
1974,set_000__step_00098750,set_000__step_00098700,64,38,26,O-Zn
1975,set_000__step_00098800,set_000__step_00098750,58,26,32,O-Zn
1976,set_000__step_00098850,set_000__step_00098800,75,39,36,O-Zn
1977,set_000__step_00098900,set_000__step_00098850,63,30,33,O-Zn
1978,set_000__step_00098950,set_000__step_00098900,71,29,42,O-Zn
1979,set_000__step_00099000,set_000__step_00098950,77,37,40,O-Zn
1980,set_000__step_00099050,set_000__step_00099000,77,41,36,O-Zn
1981,set_000__step_00099100,set_000__step_00099050,80,41,39,O-Zn
1982,set_000__step_00099150,set_000__step_00099100,76,35,41,O-Zn
1983,set_000__step_00099200,set_000__step_00099150,72,43,29,O-Zn
1984,set_000__step_00099250,set_000__step_00099200,64,34,30,O-Zn
1985,set_000__step_00099300,set_000__step_00099250,62,32,30,O-Zn
1986,set_000__step_00099350,set_000__step_00099300,67,31,36,O-Zn
1987,set_000__step_00099400,set_000__step_00099350,57,29,28,O-Zn
1988,set_000__step_00099450,set_000__step_00099400,51,27,24,O-Zn
1989,set_000__step_00099500,set_000__step_00099450,65,29,36,O-Zn
1990,set_000__step_00099550,set_000__step_00099500,61,38,23,O-Zn
1991,set_000__step_00099600,set_000__step_00099550,57,19,38,O-Zn
1992,set_000__step_00099650,set_000__step_00099600,61,35,26,O-Zn
1993,set_000__step_00099700,set_000__step_00099650,70,31,39,O-Zn
1994,set_000__step_00099750,set_000__step_00099700,71,32,39,O-Zn
1995,set_000__step_00099800,set_000__step_00099750,70,33,37,O-Zn
1996,set_000__step_00099850,set_000__step_00099800,79,41,38,O-Zn
1997,set_000__step_00099900,set_000__step_00099850,78,45,33,O-Zn
1998,set_000__step_00099950,set_000__step_00099900,62,30,32,O-Zn
1999,set_001__step_00100000,set_000__step_00099950,71,34,37,O-Zn
2000,set_001__step_00100050,set_001__step_00100000,67,28,39,O-Zn
2001,set_001__step_00100100,set_001__step_00100050,72,41,31,O-Zn
2002,set_001__step_00100150,set_001__step_00100100,68,37,31,O-Zn
2003,set_001__step_00100200,set_001__step_00100150,62,34,28,O-Zn
2004,set_001__step_00100250,set_001__step_00100200,77,37,40,O-Zn
2005,set_001__step_00100300,set_001__step_00100250,62,27,35,O-Zn
2006,set_001__step_00100350,set_001__step_00100300,70,32,38,O-Zn
2007,set_001__step_00100400,set_001__step_00100350,74,41,33,O-Zn
2008,set_001__step_00100450,set_001__step_00100400,62,30,32,O-Zn
2009,set_001__step_00100500,set_001__step_00100450,75,37,38,O-Zn
2010,set_001__step_00100550,set_001__step_00100500,64,33,31,O-Zn
2011,set_001__step_00100600,set_001__step_00100550,72,35,37,O-Zn
2012,set_001__step_00100650,set_001__step_00100600,74,43,31,O-Zn
2013,set_001__step_00100700,set_001__step_00100650,70,36,34,O-Zn
2014,set_001__step_00100750,set_001__step_00100700,60,24,36,O-Zn
2015,set_001__step_00100800,set_001__step_00100750,69,31,38,O-Zn
2016,set_001__step_00100850,set_001__step_00100800,77,43,34,O-Zn
2017,set_001__step_00100900,set_001__step_00100850,69,38,31,O-Zn
2018,set_001__step_00100950,set_001__step_00100900,77,33,44,O-Zn
2019,set_001__step_00101000,set_001__step_00100950,72,34,38,O-Zn
2020,set_001__step_00101050,set_001__step_00101000,74,43,31,O-Zn
2021,set_001__step_00101100,set_001__step_00101050,64,31,33,O-Zn
2022,set_001__step_00101150,set_001__step_00101100,67,32,35,O-Zn
2023,set_001__step_00101200,set_001__step_00101150,70,38,32,O-Zn
2024,set_001__step_00101250,set_001__step_00101200,66,30,36,O-Zn
2025,set_001__step_00101300,set_001__step_00101250,76,34,42,O-Zn
2026,set_001__step_00101350,set_001__step_00101300,71,40,31,O-Zn
2027,set_001__step_00101400,set_001__step_00101350,67,36,31,O-Zn
2028,set_001__step_00101450,set_001__step_00101400,67,31,36,O-Zn
2029,set_001__step_00101500,set_001__step_00101450,69,35,34,O-Zn
2030,set_001__step_00101550,set_001__step_00101500,67,32,35,O-Zn
2031,set_001__step_00101600,set_001__step_00101550,67,40,27,O-Zn
2032,set_001__step_00101650,set_001__step_00101600,66,30,36,O-Zn
2033,set_001__step_00101700,set_001__step_00101650,66,27,39,O-Zn
2034,set_001__step_00101750,set_001__step_00101700,76,41,35,O-Zn
2035,set_001__step_00101800,set_001__step_00101750,71,40,31,O-Zn
2036,set_001__step_00101850,set_001__step_00101800,72,31,41,O-Zn
2037,set_001__step_00101900,set_001__step_00101850,83,38,45,O-Zn
2038,set_001__step_00101950,set_001__step_00101900,70,35,35,O-Zn
2039,set_001__step_00102000,set_001__step_00101950,75,45,30,O-Zn
2040,set_001__step_00102050,set_001__step_00102000,67,31,36,O-Zn
2041,set_001__step_00102100,set_001__step_00102050,71,31,40,O-Zn
2042,set_001__step_00102150,set_001__step_00102100,78,40,38,O-Zn
2043,set_001__step_00102200,set_001__step_00102150,77,42,35,O-Zn
2044,set_001__step_00102250,set_001__step_00102200,67,31,36,O-Zn
2045,set_001__step_00102300,set_001__step_00102250,59,36,23,O-Zn
2046,set_001__step_00102350,set_001__step_00102300,62,25,37,O-Zn
2047,set_001__step_00102400,set_001__step_00102350,62,33,29,O-Zn
2048,set_001__step_00102450,set_001__step_00102400,74,36,38,O-Zn
2049,set_001__step_00102500,set_001__step_00102450,74,40,34,O-Zn
2050,set_001__step_00102550,set_001__step_00102500,57,29,28,O-Zn
2051,set_001__step_00102600,set_001__step_00102550,76,30,46,O-Zn
2052,set_001__step_00102650,set_001__step_00102600,71,41,30,O-Zn
2053,set_001__step_00102700,set_001__step_00102650,74,33,41,O-Zn
2054,set_001__step_00102750,set_001__step_00102700,57,32,25,O-Zn
2055,set_001__step_00102800,set_001__step_00102750,71,37,34,O-Zn
2056,set_001__step_00102850,set_001__step_00102800,64,30,34,O-Zn
2057,set_001__step_00102900,set_001__step_00102850,72,39,33,O-Zn
2058,set_001__step_00102950,set_001__step_00102900,76,33,43,O-Zn
2059,set_001__step_00103000,set_001__step_00102950,75,39,36,O-Zn
2060,set_001__step_00103050,set_001__step_00103000,65,29,36,O-Zn
2061,set_001__step_00103100,set_001__step_00103050,75,48,27,O-Zn
2062,set_001__step_00103150,set_001__step_00103100,49,19,30,O-Zn
2063,set_001__step_00103200,set_001__step_00103150,63,34,29,O-Zn
2064,set_001__step_00103250,set_001__step_00103200,61,29,32,O-Zn
2065,set_001__step_00103300,set_001__step_00103250,68,26,42,O-Zn
2066,set_001__step_00103350,set_001__step_00103300,80,44,36,O-Zn
2067,set_001__step_00103400,set_001__step_00103350,63,39,24,O-Zn
2068,set_001__step_00103450,set_001__step_00103400,62,27,35,O-Zn
2069,set_001__step_00103500,set_001__step_00103450,77,32,45,O-Zn
2070,set_001__step_00103550,set_001__step_00103500,68,40,28,O-Zn
2071,set_001__step_00103600,set_001__step_00103550,61,33,28,O-Zn
2072,set_001__step_00103650,set_001__step_00103600,73,32,41,O-Zn
2073,set_001__step_00103700,set_001__step_00103650,63,37,26,O-Zn
2074,set_001__step_00103750,set_001__step_00103700,50,26,24,O-Zn
2075,set_001__step_00103800,set_001__step_00103750,57,27,30,O-Zn
2076,set_001__step_00103850,set_001__step_00103800,68,33,35,O-Zn
2077,set_001__step_00103900,set_001__step_00103850,56,24,32,O-Zn
2078,set_001__step_00103950,set_001__step_00103900,72,35,37,O-Zn
2079,set_001__step_00104000,set_001__step_00103950,70,35,35,O-Zn
2080,set_001__step_00104050,set_001__step_00104000,70,41,29,O-Zn
2081,set_001__step_00104100,set_001__step_00104050,57,28,29,O-Zn
2082,set_001__step_00104150,set_001__step_00104100,70,33,37,O-Zn
2083,set_001__step_00104200,set_001__step_00104150,71,38,33,O-Zn
2084,set_001__step_00104250,set_001__step_00104200,66,26,40,O-Zn
2085,set_001__step_00104300,set_001__step_00104250,66,39,27,O-Zn
2086,set_001__step_00104350,set_001__step_00104300,58,29,29,O-Zn
2087,set_001__step_00104400,set_001__step_00104350,55,27,28,O-Zn
2088,set_001__step_00104450,set_001__step_00104400,64,32,32,O-Zn
2089,set_001__step_00104500,set_001__step_00104450,52,27,25,O-Zn
2090,set_001__step_00104550,set_001__step_00104500,62,27,35,O-Zn
2091,set_001__step_00104600,set_001__step_00104550,62,31,31,O-Zn
2092,set_001__step_00104650,set_001__step_00104600,63,34,29,O-Zn
2093,set_001__step_00104700,set_001__step_00104650,60,29,31,O-Zn
2094,set_001__step_00104750,set_001__step_00104700,70,32,38,O-Zn
2095,set_001__step_00104800,set_001__step_00104750,59,29,30,O-Zn
2096,set_001__step_00104850,set_001__step_00104800,71,35,36,O-Zn
2097,set_001__step_00104900,set_001__step_00104850,78,37,41,O-Zn
2098,set_001__step_00104950,set_001__step_00104900,79,35,44,O-Zn
2099,set_001__step_00105000,set_001__step_00104950,90,56,34,O-Zn
2100,set_001__step_00105050,set_001__step_00105000,66,34,32,O-Zn
2101,set_001__step_00105100,set_001__step_00105050,69,30,39,O-Zn
2102,set_001__step_00105150,set_001__step_00105100,69,39,30,O-Zn
2103,set_001__step_00105200,set_001__step_00105150,57,26,31,O-Zn
2104,set_001__step_00105250,set_001__step_00105200,73,36,37,O-Zn
2105,set_001__step_00105300,set_001__step_00105250,73,39,34,O-Zn
2106,set_001__step_00105350,set_001__step_00105300,71,38,33,O-Zn
2107,set_001__step_00105400,set_001__step_00105350,57,28,29,O-Zn
2108,set_001__step_00105450,set_001__step_00105400,67,30,37,O-Zn
2109,set_001__step_00105500,set_001__step_00105450,76,37,39,O-Zn
2110,set_001__step_00105550,set_001__step_00105500,68,31,37,O-Zn
2111,set_001__step_00105600,set_001__step_00105550,65,38,27,O-Zn
2112,set_001__step_00105650,set_001__step_00105600,66,30,36,O-Zn
2113,set_001__step_00105700,set_001__step_00105650,63,37,26,O-Zn
2114,set_001__step_00105750,set_001__step_00105700,62,32,30,O-Zn
2115,set_001__step_00105800,set_001__step_00105750,69,30,39,O-Zn
2116,set_001__step_00105850,set_001__step_00105800,63,31,32,O-Zn
2117,set_001__step_00105900,set_001__step_00105850,62,32,30,O-Zn
2118,set_001__step_00105950,set_001__step_00105900,69,34,35,O-Zn
2119,set_001__step_00106000,set_001__step_00105950,60,28,32,O-Zn
2120,set_001__step_00106050,set_001__step_00106000,82,41,41,O-Zn
2121,set_001__step_00106100,set_001__step_00106050,73,40,33,O-Zn
2122,set_001__step_00106150,set_001__step_00106100,79,34,45,O-Zn
2123,set_001__step_00106200,set_001__step_00106150,71,41,30,O-Zn
2124,set_001__step_00106250,set_001__step_00106200,76,37,39,O-Zn
2125,set_001__step_00106300,set_001__step_00106250,69,31,38,O-Zn
2126,set_001__step_00106350,set_001__step_00106300,57,30,27,O-Zn
2127,set_001__step_00106400,set_001__step_00106350,72,36,36,O-Zn
2128,set_001__step_00106450,set_001__step_00106400,71,38,33,O-Zn
2129,set_001__step_00106500,set_001__step_00106450,73,33,40,O-Zn
