frame_index,frame_label,previous_frame_label,interface_event_count,"events(interface_type,event_type,atom_i,atom_j,group_i,group_j,symbol_i,symbol_j,pair,distance_broken,distance_formed)"
180,set_000__step_00009050,set_000__step_00009000,4,"{organic-surface,formed,773,969,surface,organic,Zn,O,O-Zn,,2.179379} {water-surface,formed,959,1022,surface,water,O,H,H-O,,1.115211} {water-surface,broken,419,1016,surface,water,O,H,H-O,1.152714,} {water-surface,broken,693,1012,surface,water,Zn,O,O-Zn,2.082534,}"
181,set_000__step_00009100,set_000__step_00009050,3,"{water-surface,formed,419,1016,surface,water,O,H,H-O,,1.138984} {water-surface,formed,693,1012,surface,water,Zn,O,O-Zn,,2.199811} {water-surface,broken,959,1022,surface,water,O,H,H-O,1.115211,}"
182,set_000__step_00009150,set_000__step_00009100,3,"{water-surface,broken,293,1033,surface,water,Zn,O,O-Zn,2.141149,} {water-surface,broken,419,1016,surface,water,O,H,H-O,1.138984,} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.099128,}"
183,set_000__step_00009200,set_000__step_00009150,2,"{water-surface,formed,293,1033,surface,water,Zn,O,O-Zn,,2.074185} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.083981}"
184,set_000__step_00009250,set_000__step_00009200,2,"{water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,2.164819} {water-surface,formed,659,1014,surface,water,O,H,H-O,,1.195834}"
185,set_000__step_00009300,set_000__step_00009250,4,"{water-surface,formed,259,1034,surface,water,O,H,H-O,,1.101440} {water-surface,broken,273,1021,surface,water,Zn,O,O-Zn,2.159898,} {water-surface,broken,659,1014,surface,water,O,H,H-O,1.195834,} {organic-surface,broken,773,969,surface,organic,Zn,O,O-Zn,2.140295,}"
186,set_000__step_00009350,set_000__step_00009300,3,"{water-surface,formed,273,1021,surface,water,Zn,O,O-Zn,,2.103967} {water-surface,broken,333,1048,surface,water,Zn,O,O-Zn,2.031122,} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.124185,}"
187,set_000__step_00009400,set_000__step_00009350,4,"{water-surface,formed,419,1016,surface,water,O,H,H-O,,1.004687} {water-surface,formed,659,1014,surface,water,O,H,H-O,,1.075599} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.096301} {water-surface,broken,259,1034,surface,water,O,H,H-O,1.041442,}"
188,set_000__step_00009450,set_000__step_00009400,1,"{water-surface,formed,259,1034,surface,water,O,H,H-O,,1.248196}"
189,set_000__step_00009500,set_000__step_00009450,2,"{organic-surface,formed,773,969,surface,organic,Zn,O,O-Zn,,2.013218} {water-surface,broken,259,1034,surface,water,O,H,H-O,1.248196,}"
190,set_000__step_00009550,set_000__step_00009500,2,"{water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,1.991357} {water-surface,broken,419,1016,surface,water,O,H,H-O,1.185818,}"
191,set_000__step_00009600,set_000__step_00009550,1,"{water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,2.068519}"
192,set_000__step_00009650,set_000__step_00009600,5,"{water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,1.945618} {water-surface,formed,959,1022,surface,water,O,H,H-O,,1.246568} {water-surface,broken,388,1042,surface,water,Zn,O,O-Zn,2.132017,} {water-surface,broken,659,1014,surface,water,O,H,H-O,1.067513,} {organic-surface,broken,773,969,surface,organic,Zn,O,O-Zn,2.037582,}"
193,set_000__step_00009700,set_000__step_00009650,4,"{water-surface,formed,288,997,surface,water,Zn,O,O-Zn,,2.027209} {water-surface,broken,333,1048,surface,water,Zn,O,O-Zn,2.098813,} {water-surface,broken,873,1051,surface,water,Zn,O,O-Zn,2.174724,} {water-surface,broken,959,1022,surface,water,O,H,H-O,1.246568,}"
194,set_000__step_00009750,set_000__step_00009700,3,"{water-surface,formed,873,1051,surface,water,Zn,O,O-Zn,,2.183609} {water-surface,broken,288,997,surface,water,Zn,O,O-Zn,2.027209,} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.089258,}"
195,set_000__step_00009800,set_000__step_00009750,1,"{water-surface,formed,659,1014,surface,water,O,H,H-O,,1.043452}"
196,set_000__step_00009850,set_000__step_00009800,3,"{organic-surface,formed,773,969,surface,organic,Zn,O,O-Zn,,2.069622} {water-surface,formed,959,1022,surface,water,O,H,H-O,,1.219785} {water-surface,broken,659,1014,surface,water,O,H,H-O,1.043452,}"
197,set_000__step_00009900,set_000__step_00009850,3,"{water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,1.983231} {water-surface,broken,693,1012,surface,water,Zn,O,O-Zn,1.967227,} {water-surface,broken,959,1022,surface,water,O,H,H-O,1.219785,}"
198,set_000__step_00009950,set_000__step_00009900,1,"{water-surface,broken,873,1051,surface,water,Zn,O,O-Zn,2.179432,}"
199,set_000__step_00010000,set_000__step_00009950,4,"{water-surface,formed,259,1034,surface,water,O,H,H-O,,1.152597} {water-surface,formed,873,1051,surface,water,Zn,O,O-Zn,,2.040557} {water-surface,broken,273,1021,surface,water,Zn,O,O-Zn,2.144106,} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.032534,}"
200,set_000__step_00010050,set_000__step_00010000,1,"{water-surface,formed,693,1012,surface,water,Zn,O,O-Zn,,2.100180}"
201,set_000__step_00010100,set_000__step_00010050,3,"{water-surface,formed,273,1021,surface,water,Zn,O,O-Zn,,2.181609} {water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,1.843144} {water-surface,formed,839,1053,surface,water,O,H,H-O,,1.127315}"
202,set_000__step_00010150,set_000__step_00010100,1,"{water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,2.193375}"
203,set_000__step_00010200,set_000__step_00010150,5,"{water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,1.955184} {water-surface,broken,388,1042,surface,water,Zn,O,O-Zn,2.134947,} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.112218,} {water-surface,broken,693,1012,surface,water,Zn,O,O-Zn,2.127328,} {water-surface,broken,839,1053,surface,water,O,H,H-O,1.066023,}"
204,set_000__step_00010250,set_000__step_00010200,2,"{water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.028127,} {organic-surface,broken,773,969,surface,organic,Zn,O,O-Zn,2.048464,}"
205,set_000__step_00010300,set_000__step_00010250,6,"{water-surface,formed,59,1049,surface,water,O,H,H-O,,1.186522} {water-surface,formed,288,997,surface,water,Zn,O,O-Zn,,2.182518} {water-surface,formed,693,1012,surface,water,Zn,O,O-Zn,,2.158402} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.184120} {water-surface,broken,273,1021,surface,water,Zn,O,O-Zn,2.154907,} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,1.987435,}"
206,set_000__step_00010350,set_000__step_00010300,2,"{water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,1.990828} {water-surface,broken,259,1034,surface,water,O,H,H-O,1.067881,}"
207,set_000__step_00010400,set_000__step_00010350,3,"{water-surface,formed,273,1021,surface,water,Zn,O,O-Zn,,2.053708} {water-surface,broken,59,1049,surface,water,O,H,H-O,1.106579,} {water-surface,broken,288,997,surface,water,Zn,O,O-Zn,1.882643,}"
208,set_000__step_00010450,set_000__step_00010400,2,"{water-surface,formed,59,1049,surface,water,O,H,H-O,,1.098991} {water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,1.950443}"
209,set_000__step_00010500,set_000__step_00010450,3,"{water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.193230} {water-surface,broken,693,1012,surface,water,Zn,O,O-Zn,2.135664,} {water-surface,broken,873,1051,surface,water,Zn,O,O-Zn,2.130181,}"
210,set_000__step_00010550,set_000__step_00010500,4,"{water-surface,formed,693,1012,surface,water,Zn,O,O-Zn,,2.134507} {water-surface,formed,873,1051,surface,water,Zn,O,O-Zn,,2.191073} {water-surface,broken,273,1021,surface,water,Zn,O,O-Zn,2.165297,} {water-surface,broken,388,1042,surface,water,Zn,O,O-Zn,2.049873,}"
211,set_000__step_00010600,set_000__step_00010550,5,"{water-surface,formed,273,1021,surface,water,Zn,O,O-Zn,,2.195424} {organic-surface,formed,773,969,surface,organic,Zn,O,O-Zn,,2.130985} {water-surface,broken,59,1049,surface,water,O,H,H-O,1.229751,} {water-surface,broken,293,1033,surface,water,Zn,O,O-Zn,2.092727,} {water-surface,broken,333,1048,surface,water,Zn,O,O-Zn,2.000970,}"
212,set_000__step_00010650,set_000__step_00010600,2,"{water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.151007,} {organic-surface,broken,773,969,surface,organic,Zn,O,O-Zn,2.130985,}"
213,set_000__step_00010700,set_000__step_00010650,1,"{water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,2.125663}"
214,set_000__step_00010750,set_000__step_00010700,4,"{water-surface,formed,288,997,surface,water,Zn,O,O-Zn,,2.055515} {water-surface,formed,293,1033,surface,water,Zn,O,O-Zn,,2.097437} {water-surface,formed,354,1043,surface,water,O,H,H-O,,1.132437} {water-surface,broken,693,1012,surface,water,Zn,O,O-Zn,2.110781,}"
215,set_000__step_00010800,set_000__step_00010750,3,"{water-surface,formed,254,998,surface,water,O,H,H-O,,1.206319} {water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.011448} {water-surface,broken,273,1021,surface,water,Zn,O,O-Zn,2.097343,}"
216,set_000__step_00010850,set_000__step_00010800,5,"{water-surface,formed,273,1021,surface,water,Zn,O,O-Zn,,2.173981} {water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,2.003870} {water-surface,formed,693,1012,surface,water,Zn,O,O-Zn,,2.125358} {water-surface,broken,254,998,surface,water,O,H,H-O,1.206319,} {water-surface,broken,288,997,surface,water,Zn,O,O-Zn,1.895028,}"
217,set_000__step_00010900,set_000__step_00010850,0,
218,set_000__step_00010950,set_000__step_00010900,2,"{water-surface,broken,333,1048,surface,water,Zn,O,O-Zn,2.150079,} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.153584,}"
219,set_000__step_00011000,set_000__step_00010950,3,"{water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.163897} {water-surface,broken,273,1021,surface,water,Zn,O,O-Zn,2.089917,} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.193409,}"
220,set_000__step_00011050,set_000__step_00011000,1,"{water-surface,formed,288,997,surface,water,Zn,O,O-Zn,,2.058849}"
221,set_000__step_00011100,set_000__step_00011050,2,"{water-surface,formed,273,1021,surface,water,Zn,O,O-Zn,,2.105237} {water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,2.073647}"
222,set_000__step_00011150,set_000__step_00011100,2,"{water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,2.078219} {water-surface,broken,288,997,surface,water,Zn,O,O-Zn,1.879511,}"
223,set_000__step_00011200,set_000__step_00011150,4,"{water-surface,formed,659,1014,surface,water,O,H,H-O,,1.118019} {water-surface,broken,293,1033,surface,water,Zn,O,O-Zn,2.074325,} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.193551,} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.072464,}"
224,set_000__step_00011250,set_000__step_00011200,7,"{water-surface,formed,59,1050,surface,water,O,H,H-O,,1.134973} {water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.155028} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.138730} {water-surface,broken,273,1021,surface,water,Zn,O,O-Zn,2.135268,} {water-surface,broken,333,1048,surface,water,Zn,O,O-Zn,1.890213,} {water-surface,broken,354,1043,surface,water,O,H,H-O,1.235647,} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.169059,}"
225,set_000__step_00011300,set_000__step_00011250,2,"{water-surface,broken,388,1042,surface,water,Zn,O,O-Zn,2.130438,} {water-surface,broken,659,1014,surface,water,O,H,H-O,1.119166,}"
226,set_000__step_00011350,set_000__step_00011300,5,"{water-surface,formed,273,1021,surface,water,Zn,O,O-Zn,,1.992571} {water-surface,formed,293,1033,surface,water,Zn,O,O-Zn,,2.007975} {water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,2.121960} {water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,1.952091} {water-surface,broken,59,1050,surface,water,O,H,H-O,0.999226,}"
227,set_000__step_00011400,set_000__step_00011350,6,"{water-surface,formed,59,1050,surface,water,O,H,H-O,,1.013703} {water-surface,formed,288,997,surface,water,Zn,O,O-Zn,,2.106122} {water-surface,formed,334,1046,surface,water,O,H,H-O,,1.177532} {water-surface,formed,959,1022,surface,water,O,H,H-O,,1.150709} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.054178,} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.102919,}"
228,set_000__step_00011450,set_000__step_00011400,4,"{water-surface,formed,254,998,surface,water,O,H,H-O,,1.186088} {water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.125162} {water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,2.053110} {water-surface,broken,334,1046,surface,water,O,H,H-O,1.177532,}"
229,set_000__step_00011500,set_000__step_00011450,3,"{organic-surface,formed,713,969,surface,organic,Zn,O,O-Zn,,2.093108} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.069043} {water-surface,broken,254,998,surface,water,O,H,H-O,1.186088,}"
230,set_000__step_00011550,set_000__step_00011500,2,"{water-surface,formed,354,1043,surface,water,O,H,H-O,,1.208344} {water-surface,broken,388,1042,surface,water,Zn,O,O-Zn,1.981731,}"
231,set_000__step_00011600,set_000__step_00011550,5,"{water-surface,formed,259,1034,surface,water,O,H,H-O,,1.114351} {water-surface,formed,419,1016,surface,water,O,H,H-O,,1.147976} {water-surface,broken,288,997,surface,water,Zn,O,O-Zn,2.152160,} {water-surface,broken,354,1043,surface,water,O,H,H-O,1.208344,} {water-surface,broken,873,1051,surface,water,Zn,O,O-Zn,2.115756,}"
232,set_000__step_00011650,set_000__step_00011600,3,"{water-surface,formed,288,997,surface,water,Zn,O,O-Zn,,2.126825} {water-surface,formed,659,1014,surface,water,O,H,H-O,,1.165485} {water-surface,formed,873,1051,surface,water,Zn,O,O-Zn,,2.164920}"
233,set_000__step_00011700,set_000__step_00011650,3,"{water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,2.087976} {water-surface,broken,419,1016,surface,water,O,H,H-O,1.021014,} {organic-surface,broken,713,969,surface,organic,Zn,O,O-Zn,2.163561,}"
234,set_000__step_00011750,set_000__step_00011700,2,"{water-surface,formed,354,1043,surface,water,O,H,H-O,,1.240729} {water-surface,formed,839,1053,surface,water,O,H,H-O,,1.234366}"
235,set_000__step_00011800,set_000__step_00011750,3,"{water-surface,broken,59,1050,surface,water,O,H,H-O,1.174246,} {water-surface,broken,354,1043,surface,water,O,H,H-O,1.240729,} {water-surface,broken,959,1022,surface,water,O,H,H-O,1.243014,}"
236,set_000__step_00011850,set_000__step_00011800,2,"{water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.111949,} {water-surface,broken,839,1053,surface,water,O,H,H-O,1.214643,}"
237,set_000__step_00011900,set_000__step_00011850,2,"{water-surface,broken,259,1034,surface,water,O,H,H-O,1.033773,} {water-surface,broken,659,1014,surface,water,O,H,H-O,1.126035,}"
238,set_000__step_00011950,set_000__step_00011900,4,"{water-surface,formed,354,1043,surface,water,O,H,H-O,,1.098158} {water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.188076} {water-surface,formed,419,1016,surface,water,O,H,H-O,,1.235914} {water-surface,formed,659,1014,surface,water,O,H,H-O,,1.233544}"
239,set_000__step_00012000,set_000__step_00011950,0,
240,set_000__step_00012050,set_000__step_00012000,4,"{organic-surface,formed,713,969,surface,organic,Zn,O,O-Zn,,2.073384} {water-surface,broken,333,1048,surface,water,Zn,O,O-Zn,2.129878,} {water-surface,broken,354,1043,surface,water,O,H,H-O,1.227600,} {water-surface,broken,659,1014,surface,water,O,H,H-O,1.175121,}"
241,set_000__step_00012100,set_000__step_00012050,5,"{water-surface,formed,254,998,surface,water,O,H,H-O,,1.226451} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.024257,} {water-surface,broken,388,1042,surface,water,Zn,O,O-Zn,2.131655,} {water-surface,broken,419,1016,surface,water,O,H,H-O,1.115191,} {water-surface,broken,693,1012,surface,water,Zn,O,O-Zn,2.082773,}"
242,set_000__step_00012150,set_000__step_00012100,3,"{water-surface,broken,254,998,surface,water,O,H,H-O,1.226451,} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.136951,} {water-surface,broken,873,1051,surface,water,Zn,O,O-Zn,2.145815,}"
243,set_000__step_00012200,set_000__step_00012150,4,"{water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,2.083717} {water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,1.979358} {water-surface,formed,873,1051,surface,water,Zn,O,O-Zn,,2.181548} {organic-surface,broken,713,969,surface,organic,Zn,O,O-Zn,2.112799,}"
244,set_000__step_00012250,set_000__step_00012200,3,"{water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,1.973381} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,1.942195} {water-surface,broken,288,997,surface,water,Zn,O,O-Zn,2.124737,}"
245,set_000__step_00012300,set_000__step_00012250,3,"{water-surface,formed,693,1012,surface,water,Zn,O,O-Zn,,2.188888} {water-surface,broken,333,1048,surface,water,Zn,O,O-Zn,2.087969,} {water-surface,broken,388,1042,surface,water,Zn,O,O-Zn,1.981287,}"
246,set_000__step_00012350,set_000__step_00012300,3,"{water-surface,formed,288,997,surface,water,Zn,O,O-Zn,,1.997483} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,1.954422,} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.021097,}"
247,set_000__step_00012400,set_000__step_00012350,3,"{water-surface,formed,59,1050,surface,water,O,H,H-O,,1.228284} {water-surface,formed,254,998,surface,water,O,H,H-O,,1.241354} {water-surface,formed,333,1048,surface,water,Zn,O,O-Zn,,2.121905}"
248,set_000__step_00012450,set_000__step_00012400,5,"{water-surface,formed,388,1042,surface,water,Zn,O,O-Zn,,2.102859} {water-surface,formed,659,1014,surface,water,O,H,H-O,,1.211818} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.006866} {water-surface,broken,59,1050,surface,water,O,H,H-O,1.228284,} {water-surface,broken,254,998,surface,water,O,H,H-O,1.241354,}"
249,set_000__step_00012500,set_000__step_00012450,5,"{water-surface,formed,59,1050,surface,water,O,H,H-O,,1.085714} {water-surface,formed,354,1043,surface,water,O,H,H-O,,1.188027} {water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.108054} {water-surface,broken,273,1021,surface,water,Zn,O,O-Zn,2.174171,} {water-surface,broken,659,1014,surface,water,O,H,H-O,1.211818,}"
250,set_000__step_00012550,set_000__step_00012500,2,"{water-surface,formed,273,1021,surface,water,Zn,O,O-Zn,,2.108575} {water-surface,broken,768,1006,surface,water,Zn,O,O-Zn,2.014633,}"
251,set_000__step_00012600,set_000__step_00012550,4,"{water-surface,formed,839,1053,surface,water,O,H,H-O,,1.155284} {water-surface,broken,293,1033,surface,water,Zn,O,O-Zn,2.091637,} {water-surface,broken,368,1045,surface,water,Zn,O,O-Zn,2.100494,} {water-surface,broken,693,1012,surface,water,Zn,O,O-Zn,2.049872,}"
252,set_000__step_00012650,set_000__step_00012600,2,"{water-surface,formed,293,1033,surface,water,Zn,O,O-Zn,,2.134653} {water-surface,formed,768,1006,surface,water,Zn,O,O-Zn,,2.123755}"
253,set_000__step_00012700,set_000__step_00012650,4,"{water-surface,formed,368,1045,surface,water,Zn,O,O-Zn,,2.131357} {water-surface,formed,693,1012,surface,water,Zn,O,O-Zn,,2.172356} {water-surface,broken,273,1021,surface,water,Zn,O,O-Zn,2.155798,} {water-surface,broken,453,1015,surface,water,Zn,O,O-Zn,2.101044,}"
254,set_000__step_00012750,set_000__step_00012700,3,"{water-surface,formed,273,1021,surface,water,Zn,O,O-Zn,,2.081398} {water-surface,formed,453,1015,surface,water,Zn,O,O-Zn,,2.174950} {water-surface,broken,839,1053,surface,water,O,H,H-O,1.227024,}"
